t_s,dt_s,volts,disp_um,raw_code,seq,n_held
1.554131,0.002016,4.700146,-4412.24299,2018697304,3239,1
1.556147,0.002016,4.700173,-4412.29723,2018709112,3240,2
1.560186,0.004039,4.700327,-4412.6066,2018774981,3242,1
1.562202,0.002016,4.700666,-4413.2876,2018920737,3243,1
1.564224,0.002022,4.699639,-4411.2245,2018479574,3244,1
1.56624,0.002016,4.698775,-4409.48885,2018108599,3245,2
1.570278,0.004038,4.699299,-4410.54149,2018333620,3247,1
1.572294,0.002016,4.699296,-4410.53547,2018332215,3248,1
1.57431,0.002016,4.698911,-4409.76206,2018166908,3249,1
1.576333,0.002023,4.698873,-4409.68572,2018150601,3250,2
1.580365,0.004032,4.697576,-4407.08024,2017593337,3252,1
1.582387,0.002022,4.696307,-4404.531,2017048325,3253,1
1.584403,0.002016,4.696556,-4405.0312,2017155278,3254,1
1.586419,0.002016,4.69676,-4405.44101,2017243190,3255,2
1.590458,0.004039,4.696599,-4405.11758,2017173616,3257,1
1.592474,0.002016,4.69737,-4406.66641,2017505095,3258,1
1.594496,0.002022,4.696358,-4404.63345,2017070229,3259,1
1.596512,0.002016,4.69535,-4402.60852,2016637532,3260,1
1.598528,0.002016,4.695932,-4403.77768,2016887635,3261,2
1.602566,0.004038,4.696641,-4405.20195,2017192218,3263,1
1.604582,0.002016,4.696397,-4404.71179,2017087148,3264,1
1.606605,0.002023,4.697046,-4406.01554,2017365899,3265,1
1.608621,0.002016,4.696341,-4404.5993,2017063075,3266,2
1.612659,0.004038,4.695223,-4402.3534,2016582950,3268,1
1.614675,0.002016,4.69556,-4403.03038,2016727629,3269,1
1.616691,0.002016,4.696326,-4404.56917,2017056769,3270,1
1.618714,0.002023,4.695722,-4403.35582,2016797257,3271,2
1.622746,0.004032,4.696345,-4404.60733,2017064865,3273,1
1.624768,0.002022,4.695709,-4403.3297,2016791853,3274,1
1.626784,0.002016,4.694259,-4400.41686,2016168798,3275,1
1.6288,0.002016,4.694183,-4400.26419,2016136286,3276,2
