t_s,dt_s,volts,disp_um,raw_code,seq,n_held
1.471444,0.002023,4.724126,-4460.41536,2028996644,1955,1
1.47346,0.002016,4.723336,-4458.82836,2028657536,1956,1
1.475476,0.002016,4.722424,-4456.99629,2028265580,1957,2
1.479514,0.004038,4.723077,-4458.30807,2028546326,1959,1
1.48153,0.002016,4.723477,-4459.11161,2028717810,1960,1
1.483552,0.002022,4.723405,-4458.96698,2028687251,1961,1
1.485568,0.002016,4.724022,-4460.20644,2028952098,1962,2
1.489607,0.004039,4.723177,-4458.50896,2028588876,1964,1
1.491623,0.002016,4.722253,-4456.65277,2028192147,1965,1
1.493639,0.002016,4.722914,-4457.98063,2028476046,1966,1
1.495661,0.002022,4.723737,-4459.63392,2028829660,1967,2
1.4997,0.004039,4.723545,-4459.24822,2028747054,1969,1
1.501716,0.002016,4.724254,-4460.67249,2029051739,1970,1
1.503732,0.002016,4.723673,-4459.50535,2028802034,1971,1
1.505748,0.002016,4.72272,-4457.59091,2028392838,1972,2
1.509786,0.004038,4.723154,-4458.46275,2028579081,1974,1
1.511802,0.002016,4.723928,-4460.01761,2028911920,1975,1
1.513824,0.002022,4.723471,-4459.09956,2028715176,1976,1
1.51584,0.002016,4.723976,-4460.11403,2028932080,1977,1
1.517856,0.002016,4.723458,-4459.07344,2028709849,1978,2
1.521895,0.004039,4.722342,-4456.83156,2028230266,1980,1
1.523911,0.002016,4.722591,-4457.33177,2028337593,1981,1
1.525933,0.002022,4.723567,-4459.29241,2028756636,1982,1
1.527949,0.002016,4.723362,-4458.88059,2028668801,1983,2
1.531988,0.004039,4.723993,-4460.14818,2028939483,1985,1
1.534004,0.002016,4.723657,-4459.47321,2028795061,1986,1
1.53602,0.002016,4.722559,-4457.26748,2028323462,1987,1
1.538042,0.002022,4.72252,-4457.18914,2028307044,1988,2
1.54208,0.004038,4.723607,-4459.37276,2028773849,1990,1
1.544096,0.002016,4.723267,-4458.68975,2028627787,1991,1
1.546112,0.002016,4.723957,-4460.07586,2028924016,1992,1
1.548128,0.002016,4.723888,-4459.93725,2028894392,1993,2
1.552167,0.004039,4.722753,-4457.6572,2028406812,1995,1
1.554189,0.002022,4.722638,-4457.42618,2028357448,1996,1
1.556205,0.002016,4.723746,-4459.652,2028833423,1997,1
1.558221,0.002016,4.723349,-4458.85448,2028662983,1998,1
1.560244,0.002023,4.723592,-4459.34263,2028767283,1999,2
1.564276,0.004032,4.723577,-4459.3125,2028760771,2001,1
1.566298,0.002022,4.722447,-4457.04249,2028275716,2002,1
1.568314,0.002016,4.722156,-4456.45791,2028150710,2003,1
1.57033,0.002016,4.723341,-4458.83841,2028659270,2004,2
1.574368,0.004038,4.72309,-4458.33419,2028551580,2006,1
1.576384,0.002016,4.723555,-4459.2683,2028751440,2007,1
1.578407,0.002023,4.723684,-4459.52745,2028806758,2008,1
1.580423,0.002016,4.722686,-4457.52261,2028378180,2009,2
1.584461,0.004038,4.722426,-4457.00031,2028266553,2011,1
1.586477,0.002016,4.723599,-4459.35669,2028770275,2012,1
1.5885,0.002023,4.723373,-4458.90269,2028673343,2013,1
1.590516,0.002016,4.723691,-4459.54151,2028809626,2014,2
1.594547,0.004031,4.724,-4460.16224,2028942443,2016,1
1.59657,0.002023,4.722988,-4458.12928,2028507799,2017,1
1.598586,0.002016,4.722465,-4457.07865,2028283161,2018,1
1.600608,0.002022,4.723414,-4458.98506,2028690813,2019,1
1.602624,0.002016,4.723324,-4458.80426,2028652129,2020,2
1.606663,0.004039,4.723446,-4459.04934,2028704554,2022,1
1.608679,0.002016,4.723785,-4459.73034,2028850389,2023,1
1.610695,0.002016,4.722883,-4457.91835,2028462865,2024,1
1.612717,0.002022,4.722241,-4456.62867,2028186967,2025,2
1.616749,0.004032,4.723279,-4458.71386,2028632708,2027,1
1.618772,0.002023,4.723472,-4459.10157,2028715820,2028,1
1.620788,0.002016,4.723579,-4459.31652,2028761833,2029,1
1.622804,0.002016,4.723879,-4459.91917,2028890515,2030,2
1.626842,0.004038,4.723216,-4458.5873,2028605527,2032,1
1.628858,0.002016,4.722452,-4457.05254,2028277807,2033,1
1.63088,0.002022,4.72327,-4458.69578,2028629008,2034,1
1.632896,0.002016,4.723623,-4459.40491,2028780658,2035,2
1.636935,0.004039,4.723845,-4459.85087,2028875930,2037,1
1.638951,0.002016,4.724424,-4461.014,2029124691,2038,1
1.640973,0.002022,4.723517,-4459.19197,2028735198,2039,1
1.642989,0.002016,4.72253,-4457.20923,2028311374,2040,1
1.645005,0.002016,4.723073,-4458.30004,2028544252,2041,2
1.649044,0.004039,4.723453,-4459.0634,2028707563,2043,1
1.651059,0.002015,4.72341,-4458.97702,2028688937,2044,1
1.653082,0.002023,4.72401,-4460.18233,2028947112,2045,1
1.655098,0.002016,4.723416,-4458.98907,2028691894,2046,2
1.659136,0.004038,4.722636,-4457.42217,2028356839,2048,1
1.661152,0.002016,4.723457,-4459.07144,2028709265,2049,1
1.663168,0.002016,4.724461,-4461.08833,2029140455,2050,1
1.665191,0.002023,4.724282,-4460.72874,2029063871,2051,2
1.669223,0.004032,4.72502,-4462.21128,2029380767,2053,1
1.671245,0.002022,4.724504,-4461.17471,2029158864,2054,1
1.673261,0.002016,4.723354,-4458.86452,2028665315,2055,1
1.675284,0.002023,4.723577,-4459.3125,2028760968,2056,2
1.679316,0.004032,4.724419,-4461.00396,2029122346,2058,1
1.681338,0.002022,4.724151,-4460.46558,2029007505,2059,1
1.683354,0.002016,4.724548,-4461.2631,2029177793,2060,1
1.68537,0.002016,4.723814,-4459.7886,2028862475,2061,2
1.689408,0.004038,4.722602,-4457.35386,2028342102,2063,1
1.691424,0.002016,4.722858,-4457.86813,2028452309,2064,1
1.693447,0.002023,4.724015,-4460.19238,2028949029,2065,1
1.695463,0.002016,4.723665,-4459.48928,2028798897,2066,1
1.697479,0.002016,4.72435,-4460.86534,2029092708,2067,2
1.701517,0.004038,4.724523,-4461.21288,2029166991,2069,1
1.70354,0.002023,4.723419,-4458.9951,2028693043,2070,1
1.705556,0.002016,4.723365,-4458.88662,2028669999,2071,1
1.707572,0.002016,4.724622,-4461.41175,2029209761,2072,2
1.71161,0.004038,4.724403,-4460.97181,2029115661,2074,1
1.713626,0.002016,4.724957,-4462.08472,2029353284,2075,1
1.715648,0.002022,4.724916,-4462.00236,2029336192,2076,1
1.717664,0.002016,4.723919,-4459.99953,2028907917,2077,2
1.721703,0.004039,4.723942,-4460.04573,2028917643,2079,1
1.723719,0.002016,4.725063,-4462.29766,2029399138,2080,1
1.725735,0.002016,4.72464,-4461.44791,2029217398,2081,1
1.727757,0.002022,4.725271,-4462.7155,2029488563,2082,2
1.731789,0.004032,4.725303,-4462.77978,2029501970,2084,1
1.733812,0.002023,4.724002,-4460.16626,2028943375,2085,1
1.735828,0.002016,4.723683,-4459.52544,2028806641,2086,1
1.737844,0.002016,4.724913,-4461.99633,2029334490,2087,1
1.739866,0.002022,4.724715,-4461.59858,2029249723,2088,2
1.743898,0.004032,4.725289,-4462.75166,2029496346,2090,1
1.74592,0.002022,4.725455,-4463.08513,2029567520,2091,1
1.747936,0.002016,4.724321,-4460.80709,2029080344,2092,1
1.749952,0.002016,4.723977,-4460.11604,2028932770,2093,2
1.753991,0.004039,4.725164,-4462.50055,2029442542,2095,1
1.756013,0.002022,4.725144,-4462.46038,2029433928,2096,1
1.758029,0.002016,4.725522,-4463.21972,2029596304,2097,1
