t_rel_s,displacement_um,force_N,sma_v,sma_i,sma_r,sma_power_W,stage_mm
2.7699974,-5014.6065,0.0017485384,0.603933,0.136247,4.332631,0.082284059,40.000039
2.7799973,-5014.6065,0.0016048713,0.603933,0.136247,4.332631,0.082284059,40.000039
2.7899973,-5014.6065,0.00090794945,0.603933,0.136247,4.332631,0.082284059,40.000039
2.7999973,-5014.6065,0.0019427293,0.603933,0.136247,4.332631,0.082284059,40.000039
2.8099973,-5014.6065,0.00080065029,0.603933,0.136247,4.332631,0.082284059,40.000039
2.8199973,-5014.6065,0.0014537602,0.603933,0.136247,4.332631,0.082284059,40.000039
2.8299973,-5014.6065,0.001475389,0.603933,0.136247,4.332631,0.082284059,40.000039
2.8399973,-5014.6065,0.00097401721,0.603933,0.136247,4.332631,0.082284059,40.000039
2.8499973,-5014.6065,0.0016045655,0.603933,0.136247,4.332631,0.082284059,40.000039
2.8599973,-5014.6065,0.00018366315,0.603933,0.136247,4.332631,0.082284059,40.000039
2.8699973,-5014.6065,0.0017161639,0.603933,0.136247,4.332631,0.082284059,40.000039
2.8799973,-5014.6065,0.00078900396,0.603933,0.136247,4.332631,0.082284059,40.000039
2.8899972,-5014.6065,0.00095296176,0.603933,0.136247,4.332631,0.082284059,40.000039
2.8999972,-5014.6065,0.0016912023,0.603933,0.136247,4.332631,0.082284059,40.000039
2.9099972,-5014.6065,0.00065139415,0.603933,0.136247,4.332631,0.082284059,40.000039
2.9199972,-5014.6065,0.0012537302,0.603933,0.136247,4.332631,0.082284059,40.000039
2.9299972,-5014.6065,0.0019004257,0.603933,0.136247,4.332631,0.082284059,40.000039
2.9399972,-5014.6065,0.0021184036,0.603933,0.136247,4.332631,0.082284059,40.000039
2.9499972,-5014.6065,0.0019126022,0.603933,0.136247,4.332631,0.082284059,40.000039
2.9599972,-5014.6065,0.0013892932,0.603933,0.136247,4.332631,0.082284059,40.000039
2.9699972,-5014.6065,0.0018509697,0.603933,0.136247,4.332631,0.082284059,40.000039
