sweep,level_mA,heat_ms,cycle,V_on,I_on,R_on,V1,I1,R1,V2,I2,R2,step_ohm,geom,V_off
sweep_20260731_155129,550,300,6,2.4637214354838712,0.5508328548387096,4.472720560949979,2.419158,0.5482817555555555,4.412253326847887,0.5085997515723271,0.10762368238993712,4.725723374987227,0.3134700481393402,7.467755474482685,0.041976474619511366
sweep_20260731_155129,550,400,2,2.416038078125,0.539740703125,4.476294013285604,2.3954612921348315,0.547343297752809,4.376524389664983,0.5078231132075471,0.1167750849056604,4.348728272112193,-0.0277961175527901,6.736463611674002,-0.004126218021072876
sweep_20260731_155129,550,400,3,2.4832959333333333,0.5453989333333333,4.553173432437956,2.408269277777778,0.5511014666666666,4.3699199211792665,0.5082131289308177,0.11029891823899372,4.607598488224795,0.2376785670455286,7.2517241702290995,0.032775456079987594
sweep_20260731_155129,550,400,4,2.46381873655914,0.5481233225806451,4.495008030235093,2.393056393258427,0.5511687752808989,4.341785131131248,0.5118217452830189,0.11119841194968554,4.602779269137453,0.26099413800620486,7.178607892324075,0.036357207681628714
sweep_20260731_155129,550,400,5,2.416490774193548,0.5403899032258065,4.471754116367709,2.4154860280898873,0.5516584943820224,4.378589385804269,0.503027889937107,0.11191503459119498,4.494730236867417,0.11614085106314764,7.122634286294228,0.01630588436733773
sweep_20260731_155129,550,400,6,2.444279903225806,0.5555140483870968,4.400032565013671,2.414060405555556,0.5510766722222222,4.380625287259635,0.5017096139240507,0.11362963607594936,4.415305999824826,0.034680712565190674,6.985891488038838,0.004964393252395939
sweep_20260731_155129,650,200,2,2.936608517241379,0.6505832068965518,4.513809280829354,2.8541410505617977,0.6505770224719102,4.387091692413761,0.5096461257861635,0.11035630817610065,4.618187525563991,0.2310958331502304,7.524460193676127,0.030712612892078727
sweep_20260731_155129,650,200,3,2.910049387096774,0.6610926774193547,4.401878112546126,2.8734548833333338,0.64901165,4.42743190100414,0.5134473270440251,0.10984494339622641,4.674291880618911,0.24685997961477124,7.562937384485156,0.032640754123019415
sweep_20260731_155129,650,200,4,2.9494568571428568,0.6527604107142857,4.518437099939014,2.8844410944444445,0.6515060777777777,4.427343340039107,0.503185228125,0.10625701250000001,4.735548424392225,0.30820508435311833,7.876238472650902,0.0391309995784555
sweep_20260731_155129,650,200,5,2.889550603448276,0.6455032068965518,4.476431058089777,2.8967686,0.6495322944444445,4.459776095471363,0.5087894806451613,0.10666336774193548,4.770048906351257,0.3102728108798942,7.835720622555879,0.039597227342019224
sweep_20260731_155129,650,200,6,2.8773151612903223,0.652671693548387,4.4085183863991295,2.8590865625,0.6488686306818182,4.40626411465712,0.5035164779874214,0.10818430188679246,4.654247143123568,0.24798302846644749,7.70234125667027,0.03219579868026396
sweep_20260731_155129,650,300,2,2.8958168103448276,0.6589977586206894,4.394274142002996,2.8185852921348316,0.6504191629213484,4.333490543967364,0.5025525408805032,0.11345804716981134,4.429412927655441,0.0959223836880767,7.276360453595592,0.013182742155204473
sweep_20260731_155129,650,300,3,2.8540121333333337,0.6532804999999998,4.368739206716463,2.8533084375,0.6507492159090909,4.384651364525969,0.5105049258064517,0.11507566451612904,4.436254424017679,0.0516030594917094,7.153244323342655,0.007213937782513187
sweep_20260731_155129,650,300,4,2.92960571875,0.65242359375,4.490343002329535,2.80472354494382,0.6488267359550561,4.322761978689641,0.5104494562499999,0.10636894062499999,4.798858137071909,0.4760961583822674,7.8599970537672394,0.06057205303328681
sweep_20260731_155129,650,300,5,2.870502682291667,0.653603921875,4.391807616540959,2.8118345999999996,0.6506974666666667,4.321262559087878,0.5190488773584905,0.11621191194968553,4.4663999468764874,0.1451373877886093,7.068157363336939,0.020533977998487694
sweep_20260731_155129,650,300,6,2.9292672812499996,0.649708484375,4.5085870843565585,2.817950216666667,0.6488904666666667,4.342720938931964,0.5189525597484276,0.11097984591194968,4.676097317346787,0.3333763784148225,7.4695529138270365,0.04463136981032731
sweep_20260731_155129,650,400,2,2.94317403125,0.650548796875,4.524140303368384,2.7688743555555555,0.6512083111111111,4.25190266818189,0.5153075188679246,0.11692145283018868,4.407296577269985,0.15539390908809558,7.017143441903821,0.022144895622361105
sweep_20260731_155129,650,400,3,2.9110328678160924,0.6631460574712642,4.389731093202246,2.7745995227272724,0.6553718125,4.233626576253266,0.50890115625,0.111903965625,4.547659713466923,0.31403313721365755,7.410382396622818,0.04237745374068335
sweep_20260731_155129,650,400,4,2.85655153125,0.659462421875,4.331636551978476,2.7693166966292138,0.6523372696629214,4.245222257591058,0.503705678125,0.112379296875,4.482192824940648,0.23697056734958988,7.365486809414269,0.03217310321521508
sweep_20260731_155129,650,400,5,2.8638358571428566,0.6570777202380953,4.35844310183753,2.7605650833333333,0.6502564444444444,4.2453482882308995,0.51602484375,0.109632359375,4.706866172467612,0.4615178842367129,7.583539692859602,0.06085784513942242
sweep_20260731_155129,650,400,6,2.910895181818182,0.6463723484848485,4.503433955121327,2.835376778409091,0.6501449261363637,4.361145745240177,0.5062623459119496,0.1103127106918239,4.589338279668188,0.22819253442801113,7.527019898881642,0.03031645159619096
sweep_20260731_155129,750,200,2,3.297278316666667,0.7474585666666668,4.411319187056835,3.2300719659090915,0.75204625,4.29504430865667,0.50367835625,0.10700509999999999,4.707050002756878,0.41200569410020815,8.015643506382137,0.05140020183933649
sweep_20260731_155129,750,200,3,3.335088638888889,0.757485377777778,4.4028422682863955,3.2728630955056177,0.7470410617977528,4.381102007471289,0.5176092468354431,0.11019696202531645,4.6971280997431535,0.31602609227186473,7.736045828561219,0.040851114286979365
sweep_20260731_155129,750,200,4,3.357273369047619,0.7472152083333332,4.493047426772846,3.2812895898876406,0.7502521910112359,4.373582149043667,0.5014294433962264,0.11068592452830191,4.530200615237334,0.1566184661936667,7.701687266270754,0.02033560449533856
sweep_20260731_155129,750,200,5,3.3079721333333336,0.7490959666666667,4.415952402004212,3.2968122722222235,0.75326555,4.376693281967062,0.5019468805031446,0.10860738993710693,4.621664150052913,0.24497086808585156,7.879923508080774,0.03108797538892818
sweep_20260731_155129,750,200,6,3.316102435483871,0.7477703709677421,4.434653423339401,3.2756691573033705,0.7506632808988765,4.363699731497381,0.5051722893081761,0.10970101257861636,4.604992036387526,0.24129230489014475,7.783530931655176,0.031000365644957163
sweep_20260731_155129,750,300,2,3.3870682096774196,0.752117564516129,4.5033760271992485,3.2074840561797755,0.7514862303370787,4.268187395451092,0.5046742,0.11441157500000002,4.411041452755107,0.14285405730401557,7.409678017989294,0.019279387978424024
sweep_20260731_155129,750,300,3,3.4031595625,0.75943559375,4.481169424382145,3.180753983333333,0.7494448555555555,4.244146797132224,0.5121478176100629,0.11051372327044026,4.63424634021945,0.39009954308722605,7.7143289934149415,0.050568175588598975
sweep_20260731_155129,750,300,4,3.3526138826530607,0.7546526198979591,4.442592252719386,3.1985384166666666,0.7478699666666668,4.276864373793322,0.5243021761006289,0.11432950314465412,4.585886946760028,0.30902257296670577,7.409517855187268,0.041706164828304575
sweep_20260731_155129,750,300,5,3.27743265625,0.75140596875,4.361733593495626,3.1907640955056187,0.7552656292134831,4.224691250452387,0.5209864748427674,0.11415583962264152,4.563817992710341,0.33912674225795403,7.435917362181588,0.04560657760705114
sweep_20260731_155129,750,300,6,3.3368389838709676,0.7565222096774193,4.410761430644309,3.2205323920454547,0.7518983352272728,4.2832019186104455,0.506265840625,0.107098328125,4.7271124534652955,0.44391053485485,8.007246882709328,0.05543859723039389
sweep_20260731_155129,750,400,2,3.3692620860215055,0.7590091182795698,4.439027153795651,3.1464840786516852,0.7482398539325842,4.205181082128219,0.5054853125,0.11936422812499999,4.234814068169974,0.02963298604175435,7.041249476481481,0.004208484039761894
sweep_20260731_155129,750,400,3,3.3713956034482764,0.7490180862068966,4.501087043867479,3.093808905555555,0.7480021166666666,4.136096458312903,0.510904286163522,0.11296645911949685,4.522619281384072,0.3865228230711688,7.51529043234273,0.05143152171574538
sweep_20260731_155129,750,400,4,3.2933253437500003,0.7529603125,4.37383656094092,3.101832578651685,0.7513647528089886,4.128264690425571,0.5049068050314465,0.11438962578616352,4.413921293660877,0.2856566032353065,7.411139989692192,0.038544219058419094
sweep_20260731_155129,750,400,5,3.37699620967742,0.7447204516129032,4.5345823420903475,3.100606732954546,0.7496956856060606,4.135820430189602,0.507029590625,0.10893145625,4.654574611224845,0.5187541810352432,7.8462101907969295,0.06611525416993116
sweep_20260731_155129,750,400,6,3.368403982758621,0.7556356034482757,4.457709466556644,3.0804140666666666,0.7498360833333335,4.108116607262942,0.5048136729559747,0.11544721069182391,4.372679685640305,0.26456307837736315,7.328342808350769,0.03610135132814606
sweep_20260731_155129,850,200,2,3.725245060606061,0.8517919242424243,4.373421436132139,3.706984954022988,0.8491676436781612,4.365433588550571,0.5183686125,0.10886598437499999,4.761529650202091,0.39609606165151945,8.00798187152255,0.04946265713463839
sweep_20260731_155129,850,200,3,3.8021579666666665,0.8504945999999999,4.470525699594879,3.670409622222222,0.8504005888888888,4.316094873614661,0.49582696226415096,0.10967498427672955,4.5208756174798355,0.2047807438651743,7.9419330938603405,0.02578474805126269
sweep_20260731_155129,850,200,4,3.8482257258064516,0.8540085000000001,4.506074267184052,3.668981488764045,0.8504802696629215,4.314011294134084,0.49826361874999997,0.106655890625,4.671693385430393,0.3576820912963088,8.200140978213938,0.04361901731282376
sweep_20260731_155129,850,200,5,3.73869953125,0.84747271875,4.411586884784308,3.702945050561797,0.8493068202247189,4.359961514947014,0.5099672156249999,0.1151923875,4.427091292165464,0.06712977721845004,7.50369842124476,0.008946225374461922
sweep_20260731_155129,850,200,6,3.8061888833333337,0.8519784611111111,4.467470783673894,3.6765351333333336,0.8484971166666668,4.3329966137971745,0.4911763176100629,0.11434172641509434,4.295687436334024,-0.037309177463150434,7.567159284162212,-0.00493040731166289
sweep_20260731_155129,850,300,2,3.7484075055555555,0.8482565055555554,4.418955211078023,3.5039173146067415,0.8483221011235956,4.130409086319727,0.4984418805031447,0.11445903773584905,4.3547621084624115,0.22435302214268482,7.557952485002019,0.029684365254728777
sweep_20260731_155129,850,300,3,3.8424316875,0.856273828125,4.487386582763892,3.5281701818181816,0.8527467670454545,4.137418420291844,0.5081578910256409,0.12091982692307691,4.202436473456957,0.06501805316511255,7.097261289335702,0.009161005987310629
sweep_20260731_155129,850,300,4,3.8105209014778327,0.8506904236453203,4.479327374051361,3.507489283333334,0.8483465722222222,4.1345004484966035,0.5033471383647798,0.11992861006289308,4.1970563829666165,0.06255593447001306,7.159530389147519,0.008737435428004606
sweep_20260731_155129,850,300,5,3.8536178906250003,0.858475234375,4.488909797649049,3.5588463833333335,0.8502623944444445,4.18558601037349,0.5051001981132076,0.11775556918238997,4.289395411361521,0.10380940098803038,7.316059826311459,0.014189249876646779
sweep_20260731_155129,850,300,6,3.761397709677419,0.8514481774193549,4.417647261959969,3.5228578222222224,0.8489707611111111,4.149563192979222,0.5093360943396226,0.12128651886792453,4.199445240029243,0.04988204705002097,7.0670425482724655,0.007058404800776854
sweep_20260731_155129,850,400,2,3.7756072903225815,0.8468384032258065,4.4584743393077195,3.4604306910112355,0.849500831460674,4.07348711485214,0.5042173459119496,0.11510488050314466,4.380503621635525,0.307016506783385,7.5105670422051585,0.04087793971588627
sweep_20260731_155129,850,400,3,3.7502530156250002,0.855551609375,4.383432833893733,3.4395126931818183,0.8479994772727273,4.056031619552082,0.5047507943037975,0.1146894651898734,4.4010214318129455,0.3449898122608639,7.539950634190671,0.045754916576836994
sweep_20260731_155129,850,400,4,3.815790370967743,0.8588797903225809,4.442752541114742,3.4477069887640455,0.8494547359550562,4.058729491793027,0.503162628125,0.119180490625,4.221853975313755,0.16312448352072817,7.213409270547559,0.022614061867634108
sweep_20260731_155129,850,400,5,3.808290453125,0.8520041249999999,4.4698028347280605,3.440241191011236,0.8494327022471909,4.050045615044029,0.5055383301886792,0.11800980817610063,4.283867061577522,0.23382144653349268,7.296615621968578,0.032045191722790696
sweep_20260731_155129,850,400,6,3.7666234354838704,0.8558118548387096,4.401228394053675,3.492760122222222,0.8494342444444444,4.111866392326333,0.5070377937499999,0.11489896250000001,4.412901411098467,0.3010350187721338,7.526044616248476,0.03999910100482391
sweep_20260731_155129,950,200,2,4.212758242424243,0.9524761818181817,4.422953899364192,4.008747522222222,0.9489924055555554,4.224214544557327,0.5090594281249999,0.11221171562499999,4.536597852457975,0.3123833079006477,7.857976220382383,0.039753659102502004
sweep_20260731_155129,950,200,3,4.2305735,0.9546692272727272,4.431454768984003,4.0523107022471905,0.9518378314606741,4.257354108344888,0.5165936999999999,0.108207296875,4.7741114963509705,0.5167573880060825,8.190921808150595,0.06308903931812278
sweep_20260731_155129,950,200,4,4.19563285483871,0.9575684354838708,4.38154882655317,4.017303370786516,0.9510791179775281,4.2239423564774725,0.51735228125,0.10859527499999999,4.764040435921361,0.5400980794438883,8.157066539956318,0.06621229296074618
sweep_20260731_155129,950,200,5,4.1715148511904765,0.944908005952381,4.414731195960151,4.018780022222222,0.9481301222222223,4.238637638474165,0.517638875,0.11512895625000001,4.4961657940853605,0.2575281556111957,7.631204598989741,0.033746724029033205
sweep_20260731_155129,950,200,6,4.19280126344086,0.945388311827957,4.4350043373540995,3.9932666166666664,0.9508206277777776,4.199810668810982,0.5051686194968553,0.1112007421383648,4.542852950282332,0.34304228147134985,7.941022657785772,0.04319875364352647
sweep_20260731_155129,950,300,2,4.180540078125,0.952012515625,4.391265880974746,3.9009168750000005,0.9469229147727273,4.119571735082857,0.507397213836478,0.12371925157232705,4.101198539338482,-0.018373195744374904,7.026764264438413,-0.0026147448602138364
sweep_20260731_155129,950,300,3,4.2363867580645165,0.9565400322580646,4.428865092100592,3.9024009261363632,0.9493086988636363,4.110781804493845,0.5178097243589743,0.11583145833333333,4.470372140777597,0.3595903362837518,7.579835150373848,0.04744039008104495
sweep_20260731_155129,950,300,4,4.2019325788177335,0.951654647783251,4.415396476658375,3.8487679722222223,0.9466637055555557,4.06561268762654,0.5167958374999999,0.11284860937499999,4.5795498975327975,0.5139372099062571,7.8050882017847645,0.06584643204784503
sweep_20260731_155129,950,300,5,4.24304528125,0.9602047499999999,4.418896366894665,3.849709305555556,0.9497202333333334,4.053519310675128,0.5132983018867925,0.12409532389937106,4.136322673230026,0.08280336255489829,7.005379704977909,0.011819967802181981
sweep_20260731_155129,950,300,6,4.213774586021506,0.9555046989247312,4.40999881085194,3.886289405555556,0.9499422444444444,4.091079671720862,0.5124255094339624,0.11873977987421382,4.31553359772771,0.22445392600684855,7.369081867348145,0.03045887263125522
